city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity,temperature_2m,anomaly,anomaly_label,anomaly_score,severity
Thiruvananthapuram,2018-10-10,15.43,34.46,9.88,1.04,6.49,70.0,35.5,25.8,57.4,30.65,1,Normal,0.17607580742887724,Normal
Thiruvananthapuram,2018-10-11,35.94,50.68,9.85,1.09,5.53,71.0,37.0,29.8,55.6,33.4,1,Normal,0.1513790287731513,Normal
Thiruvananthapuram,2018-10-12,38.58,67.44,8.94,1.02,5.73,71.0,30.6,26.1,63.28,28.35,1,Normal,0.19584731649527765,Normal
Thiruvananthapuram,2018-11-01,42.05,68.11,5.92,1.19,5.16,74.0,26.7,24.0,67.96,25.35,1,Normal,0.168645667415235,Normal
Thiruvananthapuram,2018-11-02,43.92,77.95,11.63,1.44,5.56,99.0,28.6,23.9,65.68,26.25,1,Normal,0.18624216486658368,Normal
Thiruvananthapuram,2018-11-03,11.3,27.28,9.86,1.13,5.2,88.0,29.2,23.9,64.96,26.549999999999997,1,Normal,0.17505248058815237,Normal
Thiruvananthapuram,2018-11-04,26.4,45.52,6.96,1.34,10.4,76.0,30.1,23.9,63.88,27.0,1,Normal,0.1909970395686424,Normal
Thiruvananthapuram,2018-11-05,54.98,78.08,8.5,1.4,7.32,87.0,30.7,25.4,63.16,28.049999999999997,1,Normal,0.19138075699214124,Normal
Thiruvananthapuram,2018-11-06,64.48,86.88,6.02,1.22,6.5,123.0,32.1,23.8,61.48,27.950000000000003,1,Normal,0.18106439339061853,Normal
Thiruvananthapuram,2018-11-07,46.01,65.46,10.97,1.39,7.09,99.0,32.2,24.8,61.36,28.5,1,Normal,0.18831845311307166,Normal
Thiruvananthapuram,2018-11-08,49.17,73.19,13.16,1.72,6.52,95.0,33.7,25.3,59.56,29.5,1,Normal,0.18652290203203736,Normal
Thiruvananthapuram,2018-11-09,40.86,60.82,7.95,1.5,6.32,93.0,34.0,26.4,59.2,30.2,1,Normal,0.18301317225946473,Normal
Thiruvananthapuram,2018-11-10,35.16,53.9,6.01,1.41,11.07,93.0,34.7,27.0,58.36,30.85,1,Normal,0.1759343524568514,Normal
Thiruvananthapuram,2018-11-11,36.27,54.12,3.33,1.2,4.37,83.0,36.9,29.7,55.72,33.3,1,Normal,0.13927345023716392,Normal
Thiruvananthapuram,2018-11-12,44.3,63.39,5.14,1.19,15.51,84.0,33.0,26.1,60.4,29.55,1,Normal,0.1827042905840086,Normal
Thiruvananthapuram,2018-12-01,59.39,70.75,7.98,1.96,18.65,104.0,28.3,25.4,66.04,26.85,1,Normal,0.1762555036526599,Normal
Thiruvananthapuram,2018-12-02,50.685,72.64,7.27,1.65,14.93,95.0,29.0,22.2,65.2,25.6,1,Normal,0.1890128762760908,Normal
Thiruvananthapuram,2018-12-03,42.7,69.66,6.21,1.61,8.44,97.0,29.9,23.5,64.12,26.7,1,Normal,0.19320734388470645,Normal
Thiruvananthapuram,2018-12-04,63.22,90.86,7.21,2.03,5.31,105.0,30.4,24.5,63.52,27.45,1,Normal,0.1827933142133496,Normal
Thiruvananthapuram,2018-12-05,52.66,74.59,8.22,1.95,8.6,106.0,30.8,25.7,63.04,28.25,1,Normal,0.18916202114783415,Normal
Thiruvananthapuram,2018-12-06,41.77,61.3,6.63,1.76,5.11,103.0,32.7,24.2,60.76,28.450000000000003,1,Normal,0.18668371093532732,Normal
Thiruvananthapuram,2018-12-07,35.04,53.63,5.67,1.73,4.07,99.0,30.3,26.2,63.64,28.25,1,Normal,0.1813643626307061,Normal
Thiruvananthapuram,2018-12-08,28.12,47.04,6.54,1.79,20.81,100.0,34.8,25.9,58.24,30.349999999999998,1,Normal,0.16495303418459295,Normal
Thiruvananthapuram,2018-12-09,57.4,85.48,6.67,1.9,7.57,103.0,33.5,25.6,59.8,29.55,1,Normal,0.18577832086900564,Normal
Thiruvananthapuram,2018-12-10,76.54,114.52,8.33,2.07,2.92,128.0,34.6,26.5,58.48,30.55,1,Normal,0.16859959626099696,Normal
Thiruvananthapuram,2018-12-11,92.78,124.33,5.51,2.21,8.49,178.0,33.5,26.7,59.8,30.1,1,Normal,0.17425275190522732,Normal
Thiruvananthapuram,2018-12-12,82.74,115.19,5.58,2.11,4.18,220.0,31.2,26.6,62.56,28.9,1,Normal,0.17198354592612808,Normal
Thiruvananthapuram,2019-01-01,62.38,99.86,9.53,4.61,13.1,180.0,30.5,26.6,63.4,28.55,1,Normal,0.16282849783200143,Normal
Thiruvananthapuram,2019-01-02,61.89,98.66,9.89,0.08,13.63,124.0,33.5,27.0,59.8,30.25,1,Normal,0.17792763719525045,Normal
Thiruvananthapuram,2019-01-03,58.41,92.79,6.94,0.06,20.06,128.0,35.9,27.6,56.92,31.75,1,Normal,0.15794092006184685,Normal
Thiruvananthapuram,2019-01-04,44.94,80.7,11.76,0.05,22.19,124.0,36.4,28.8,56.32,32.6,1,Normal,0.14872306682443787,Normal
Thiruvananthapuram,2019-01-05,46.48,85.2,11.03,0.05,30.99,104.0,32.6,26.4,60.88,29.5,1,Normal,0.1597916162201779,Normal
Thiruvananthapuram,2019-01-06,46.64,79.36,7.67,0.0,30.89,109.0,33.0,25.8,60.4,29.4,1,Normal,0.15982768715465462,Normal
Thiruvananthapuram,2019-01-07,54.81,91.32,10.35,0.03,25.64,102.0,35.8,28.1,57.04,31.95,1,Normal,0.14962208973248392,Normal
Thiruvananthapuram,2019-01-08,59.72,93.45,6.73,0.07,20.32,108.0,32.1,25.5,61.48,28.8,1,Normal,0.17670065885583952,Normal
Thiruvananthapuram,2019-01-09,65.74,104.01,6.56,0.03,23.45,137.0,35.1,27.1,57.88,31.1,1,Normal,0.16348653817302705,Normal
Thiruvananthapuram,2019-01-10,55.81,92.53,9.73,0.0,17.98,141.0,33.7,25.1,59.56,29.400000000000002,1,Normal,0.1796411226788126,Normal
Thiruvananthapuram,2019-01-11,63.93,99.11,8.32,0.0,35.33,127.0,34.8,26.9,58.24,30.849999999999998,1,Normal,0.14545581942737607,Normal
Thiruvananthapuram,2019-01-12,68.12,102.28,8.46,0.0,15.31,126.0,30.0,25.1,64.0,27.55,1,Normal,0.1862641306757189,Normal
Thiruvananthapuram,2019-02-01,40.29,71.48,8.31,0.68,8.87,119.0,31.2,25.7,62.56,28.45,1,Normal,0.1981212568811539,Normal
Thiruvananthapuram,2019-02-02,48.82,79.06,9.97,0.84,7.74,107.0,30.6,27.1,63.28,28.85,1,Normal,0.19239284509868826,Normal
Thiruvananthapuram,2019-02-03,39.42,64.31,6.61,0.67,4.04,92.0,35.5,27.1,57.4,31.3,1,Normal,0.18180731443938342,Normal
Thiruvananthapuram,2019-02-04,46.75,74.89,10.87,0.92,7.43,82.0,34.8,27.0,58.24,30.9,1,Normal,0.1834861735353726,Normal
Thiruvananthapuram,2019-02-05,42.5,69.57,10.77,0.93,4.78,81.0,33.8,25.7,59.44,29.75,1,Normal,0.18794545094111115,Normal
Thiruvananthapuram,2019-02-06,37.67,57.39,8.61,0.85,2.12,86.0,35.5,26.9,57.4,31.2,1,Normal,0.1751853209316736,Normal
Thiruvananthapuram,2019-02-07,46.17,72.17,8.5,0.75,7.82,88.0,35.7,27.4,57.16,31.55,1,Normal,0.181018188560561,Normal
Thiruvananthapuram,2019-02-08,56.66,85.64,9.75,0.89,7.24,110.0,30.8,25.9,63.04,28.35,1,Normal,0.19300909718678844,Normal
Thiruvananthapuram,2019-02-09,56.59,85.04,7.65,0.81,5.03,104.0,35.2,27.9,57.76,31.55,1,Normal,0.1760985891450806,Normal
Thiruvananthapuram,2019-02-10,37.03,59.82,8.72,0.78,16.43,76.0,32.5,25.7,61.0,29.1,1,Normal,0.18460434442168555,Normal
Thiruvananthapuram,2019-02-11,32.65,60.12,9.33,0.85,5.14,71.0,33.8,25.2,59.44,29.5,1,Normal,0.18735004383153592,Normal
Thiruvananthapuram,2019-02-12,36.0,64.67,10.87,0.86,1.96,78.0,31.6,25.5,62.08,28.55,1,Normal,0.1861392577804163,Normal
Thiruvananthapuram,2019-03-01,31.38,88.46,5.44,0.58,4.06,88.0,32.5,26.5,61.0,29.5,1,Normal,0.18089567690702324,Normal
Thiruvananthapuram,2019-03-02,30.46,68.2,6.55,0.74,3.83,90.0,34.4,26.8,58.72,30.6,1,Normal,0.17823254142111822,Normal
Thiruvananthapuram,2019-03-03,35.12,63.12,4.7,0.64,3.72,85.0,36.3,27.0,56.44,31.65,1,Normal,0.16956457056170726,Normal
Thiruvananthapuram,2019-03-04,44.45,69.4,5.6,0.76,5.66,86.0,37.0,28.4,55.6,32.7,1,Normal,0.15904208228071193,Normal
Thiruvananthapuram,2019-03-05,21.33,58.71,4.75,0.62,1.49,80.0,35.5,26.9,57.4,31.2,1,Normal,0.16172008190016002,Normal
Thiruvananthapuram,2019-03-06,19.0,67.2,4.76,0.57,1.92,66.0,35.2,27.3,57.76,31.25,1,Normal,0.16533139322786622,Normal
Thiruvananthapuram,2019-03-07,58.12,178.24,5.66,0.65,5.76,116.0,34.7,26.2,58.36,30.450000000000003,1,Normal,0.16870438982596875,Normal
Thiruvananthapuram,2019-03-08,40.41,126.39,6.05,0.68,5.13,137.0,31.9,26.0,61.72,28.95,1,Normal,0.19016949759434798,Normal
Thiruvananthapuram,2019-03-09,29.82,86.59,4.32,0.65,1.27,106.0,34.0,26.5,59.2,30.25,1,Normal,0.16654437598041189,Normal
Thiruvananthapuram,2019-03-10,26.06,60.76,4.95,0.66,4.36,83.0,33.9,27.1,59.32,30.5,1,Normal,0.17693406486459173,Normal
Thiruvananthapuram,2019-03-11,29.97,70.94,5.95,0.75,9.61,77.0,35.9,26.4,56.92,31.15,1,Normal,0.1752166073236217,Normal
Thiruvananthapuram,2019-03-12,36.67,72.46,5.46,0.66,3.83,99.0,34.4,25.4,58.72,29.9,1,Normal,0.17819280246332564,Normal
Thiruvananthapuram,2019-04-01,39.22,79.24,4.18,0.82,1.44,79.0,36.1,26.6,56.68,31.35,1,Normal,0.15584112598368138,Normal
Thiruvananthapuram,2019-04-02,44.11,82.12,4.98,0.77,1.58,80.0,32.5,26.2,61.0,29.35,1,Normal,0.17359459073763567,Normal
Thiruvananthapuram,2019-04-03,40.78,81.81,4.95,0.74,2.69,83.0,36.3,27.6,56.44,31.95,1,Normal,0.16061454540475756,Normal
Thiruvananthapuram,2019-04-04,25.46,50.68,5.51,0.79,1.84,74.0,37.7,27.6,54.76,32.650000000000006,1,Normal,0.1438242595966397,Normal
Thiruvananthapuram,2019-04-05,19.34,44.72,6.03,0.74,5.9,65.0,33.3,26.1,60.04,29.7,1,Normal,0.18008456440555332,Normal
Thiruvananthapuram,2019-04-06,22.06,50.03,5.6,0.76,1.01,61.0,36.6,26.9,56.08,31.75,1,Normal,0.15386112083732062,Normal
Thiruvananthapuram,2019-04-07,29.36,66.82,3.86,0.63,1.28,66.0,35.2,26.5,57.76,30.85,1,Normal,0.16237589013502163,Normal
Thiruvananthapuram,2019-04-08,29.4,71.05,4.31,0.7,2.87,69.0,31.9,26.9,61.72,29.4,1,Normal,0.18206947183364958,Normal
Thiruvananthapuram,2019-04-09,29.84,67.66,4.12,0.84,1.95,70.0,29.2,25.6,64.96,27.4,1,Normal,0.1779023875186152,Normal
Thiruvananthapuram,2019-04-10,29.96,62.29,4.54,0.89,1.98,68.0,34.1,27.3,59.08,30.700000000000003,1,Normal,0.17363784336431687,Normal
Thiruvananthapuram,2019-04-11,27.02,59.77,3.83,0.85,1.15,83.0,31.0,25.5,62.8,28.25,1,Normal,0.1739962577804144,Normal
Thiruvananthapuram,2019-04-12,28.08,65.59,4.4,0.86,1.13,68.0,34.0,26.4,59.2,30.2,1,Normal,0.17047364195193065,Normal
Thiruvananthapuram,2019-05-01,20.83,49.94,4.25,0.93,2.37,78.0,36.0,27.5,56.8,31.75,1,Normal,0.1584707852296044,Normal
Thiruvananthapuram,2019-05-02,31.21,87.96,4.94,1.09,3.95,76.0,32.2,26.1,61.36,29.150000000000002,1,Normal,0.18050581649807224,Normal
Thiruvananthapuram,2019-05-03,34.33,103.25,6.93,1.02,2.85,100.0,37.0,27.3,55.6,32.15,1,Normal,0.16261583649487393,Normal
Thiruvananthapuram,2019-05-04,33.84,100.42,5.31,0.88,3.69,102.0,34.3,28.1,58.84,31.2,1,Normal,0.16917894029620834,Normal
Thiruvananthapuram,2019-05-05,29.95,97.18,3.39,0.8,3.27,96.0,35.6,27.2,57.28,31.4,1,Normal,0.15970864775512855,Normal
Thiruvananthapuram,2019-05-06,35.81,110.95,5.26,1.04,3.35,105.0,36.7,28.0,55.96,32.35,1,Normal,0.15435910255232316,Normal
Thiruvananthapuram,2019-05-07,28.5,88.32,3.87,1.02,3.25,100.0,32.0,24.7,61.6,28.35,1,Normal,0.1789166207044337,Normal
Thiruvananthapuram,2019-05-08,24.2,67.7,4.36,0.98,2.34,76.0,32.4,25.9,61.12,29.15,1,Normal,0.1820384809276539,Normal
Thiruvananthapuram,2019-05-09,22.41,64.57,5.45,0.84,2.03,66.0,33.8,24.7,59.44,29.25,1,Normal,0.17823550538827532,Normal
Thiruvananthapuram,2019-05-10,21.15,56.44,5.88,0.87,2.32,64.0,36.2,27.5,56.56,31.85,1,Normal,0.16544896922251184,Normal
Thiruvananthapuram,2019-05-11,19.17,54.42,5.04,0.82,1.81,59.0,33.6,25.0,59.68,29.3,1,Normal,0.1735285016923414,Normal
Thiruvananthapuram,2019-05-12,17.72,48.58,4.43,0.78,2.31,69.0,32.7,26.4,60.76,29.55,1,Normal,0.16952522284932603,Normal
Thiruvananthapuram,2019-06-01,22.08,54.8,2.76,0.62,2.22,57.0,39.0,28.0,53.2,33.5,1,Normal,0.1259974819729095,Normal
Thiruvananthapuram,2019-06-02,13.33,35.77,2.43,0.46,1.6,49.0,31.0,25.9,62.8,28.45,1,Normal,0.15845722325823958,Normal
Thiruvananthapuram,2019-06-03,10.7,37.15,4.86,0.76,1.58,75.0,35.3,25.5,57.64,30.4,1,Normal,0.15088807405955773,Normal
Thiruvananthapuram,2019-06-04,9.27,29.82,4.09,0.65,1.38,44.0,33.9,26.4,59.32,30.15,1,Normal,0.14861693433250706,Normal
Thiruvananthapuram,2019-06-05,10.76,27.21,3.46,0.59,1.02,52.0,29.6,25.6,64.48,27.6,1,Normal,0.15976121234400847,Normal
Thiruvananthapuram,2019-06-06,19.83,45.83,5.01,0.77,2.91,47.0,37.7,27.7,54.76,32.7,1,Normal,0.14379906334071962,Normal
Thiruvananthapuram,2019-06-07,13.93,33.76,4.5,0.74,1.74,60.0,33.0,24.9,60.4,28.95,1,Normal,0.1689070111783657,Normal
Thiruvananthapuram,2019-06-08,6.51,25.46,4.26,0.71,1.44,51.0,32.7,26.0,60.76,29.35,1,Normal,0.15305404846311044,Normal
Thiruvananthapuram,2019-06-09,7.83,24.78,3.12,0.56,2.03,44.0,32.2,25.7,61.36,28.950000000000003,1,Normal,0.14817559409764564,Normal
Thiruvananthapuram,2019-06-10,9.9,23.83,4.48,0.55,2.22,53.0,35.0,27.7,58.0,31.35,1,Normal,0.1485363516744459,Normal
Thiruvananthapuram,2019-06-11,21.745,52.15,5.67,0.82,1.385,39.0,33.0,24.7,60.4,28.85,1,Normal,0.17668843133036016,Normal
Thiruvananthapuram,2019-06-12,20.495,49.595,4.825,0.775,1.925,67.5,33.5,25.5,59.8,29.5,1,Normal,0.17433280852692662,Normal
Thiruvananthapuram,2019-07-01,9.89,36.12,2.32,0.77,0.94,48.0,40.8,30.3,51.04,35.55,1,Normal,0.058731053291516844,Normal
Thiruvananthapuram,2019-07-02,11.09,43.52,3.27,0.79,1.68,46.0,33.6,26.7,59.68,30.15,1,Normal,0.15381742386290903,Normal
Thiruvananthapuram,2019-07-03,12.48,34.86,3.29,0.82,0.65,50.0,35.6,25.5,57.28,30.55,1,Normal,0.14874608074364581,Normal
Thiruvananthapuram,2019-07-04,6.33,27.34,3.63,0.63,1.64,88.0,36.0,27.6,56.8,31.8,1,Normal,0.14406024191311806,Normal
Thiruvananthapuram,2019-07-05,11.48,38.57,3.32,0.81,1.87,52.0,28.5,25.3,65.8,26.9,1,Normal,0.15786916856648558,Normal
Thiruvananthapuram,2019-07-06,15.2,49.52,3.42,0.78,1.69,53.0,36.4,27.5,56.32,31.95,1,Normal,0.1495140183929654,Normal
Thiruvananthapuram,2019-07-07,13.47,28.95,2.83,0.55,1.6,41.0,32.2,24.8,61.36,28.5,1,Normal,0.16163077423406674,Normal
Thiruvananthapuram,2019-07-08,8.94,26.17,2.21,0.62,1.26,37.0,33.0,27.1,60.4,30.05,1,Normal,0.14481777273816893,Normal
Thiruvananthapuram,2019-07-09,10.82,26.83,3.69,0.64,1.34,53.0,31.6,25.5,62.08,28.55,1,Normal,0.1607910185052942,Normal
Thiruvananthapuram,2019-07-10,11.84,33.66,4.49,0.68,0.41,53.0,36.3,27.2,56.44,31.75,1,Normal,0.15036107727336984,Normal
Thiruvananthapuram,2019-07-11,24.32,49.88,6.3,0.82,0.96,62.0,33.3,25.6,60.04,29.45,1,Normal,0.17431387806763093,Normal
Thiruvananthapuram,2019-07-12,23.27,50.61,5.22,0.77,1.54,66.0,32.1,25.5,61.48,28.8,1,Normal,0.1738833328555779,Normal
Thiruvananthapuram,2019-08-01,15.15,33.9,3.61,0.68,0.44,46.0,41.0,30.1,50.8,35.55,1,Normal,0.07218286005790764,Normal
Thiruvananthapuram,2019-08-02,9.24,45.88,3.85,0.77,1.72,54.0,34.7,27.0,58.36,30.85,1,Normal,0.1514077780398534,Normal
Thiruvananthapuram,2019-08-03,13.06,44.31,3.9,0.83,0.59,56.0,36.0,27.4,56.8,31.7,1,Normal,0.15026533722299396,Normal
Thiruvananthapuram,2019-08-04,11.41,38.04,2.71,0.65,1.09,45.0,37.5,27.3,55.0,32.4,1,Normal,0.12697660655521226,Normal
Thiruvananthapuram,2019-08-05,14.64,48.38,2.87,0.67,1.07,55.0,30.1,25.1,63.88,27.6,1,Normal,0.16572490145098623,Normal
Thiruvananthapuram,2019-08-06,10.62,34.72,2.93,0.68,1.87,52.0,34.7,28.4,58.36,31.55,1,Normal,0.15311704462268083,Normal
Thiruvananthapuram,2019-08-07,9.83,27.68,3.28,0.68,1.32,55.0,32.0,25.4,61.6,28.7,1,Normal,0.15592214657490433,Normal
Thiruvananthapuram,2019-08-08,8.62,29.48,3.81,0.68,1.93,90.0,32.0,25.7,61.6,28.85,1,Normal,0.16006111036468723,Normal
Thiruvananthapuram,2019-08-09,8.51,23.3,4.02,0.72,1.89,53.0,34.3,26.5,58.84,30.4,1,Normal,0.1494797834978846,Normal
Thiruvananthapuram,2019-08-10,4.8,16.95,3.29,0.51,0.71,59.0,35.9,26.7,56.92,31.299999999999997,1,Normal,0.1307492626114553,Normal
Thiruvananthapuram,2019-08-11,4.44,14.72,2.34,0.39,0.89,45.0,33.9,25.7,59.32,29.799999999999997,1,Normal,0.13199043114133946,Normal
Thiruvananthapuram,2019-08-12,5.56,17.06,2.29,0.45,0.94,43.0,30.0,25.5,64.0,27.75,1,Normal,0.14345265888472641,Normal
Thiruvananthapuram,2019-09-01,10.55,28.91,2.97,0.68,1.38,44.0,40.6,30.3,51.28,35.45,1,Normal,0.06712590977085559,Normal
Thiruvananthapuram,2019-09-02,9.84,26.69,3.51,0.81,1.03,51.0,36.5,27.4,56.2,31.95,1,Normal,0.14107185348837964,Normal
Thiruvananthapuram,2019-09-03,11.17,27.66,3.32,0.84,1.21,59.0,36.3,27.9,56.44,32.099999999999994,1,Normal,0.14631236895163768,Normal
Thiruvananthapuram,2019-09-04,15.35,23.82,3.68,0.77,0.99,52.0,34.8,26.5,58.24,30.65,1,Normal,0.14818558933024778,Normal
Thiruvananthapuram,2019-09-05,11.81,21.87,3.52,0.81,0.61,55.0,31.2,25.5,62.56,28.35,1,Normal,0.15018652173350994,Normal
Thiruvananthapuram,2019-09-06,9.23,19.67,3.35,0.78,1.81,53.0,37.0,28.0,55.6,32.5,1,Normal,0.1278908937121836,Normal
Thiruvananthapuram,2019-09-07,13.71,27.82,4.12,0.82,2.75,58.0,32.8,24.8,60.64,28.799999999999997,1,Normal,0.16624700202241227,Normal
Thiruvananthapuram,2019-09-08,12.5,29.74,3.08,0.77,1.04,54.0,31.8,26.6,61.84,29.200000000000003,1,Normal,0.15356280590784238,Normal
Thiruvananthapuram,2019-09-09,14.83,30.69,2.7,0.8,1.22,52.0,35.1,25.8,57.88,30.450000000000003,1,Normal,0.14736570931536802,Normal
Thiruvananthapuram,2019-09-10,11.86,27.14,2.66,0.7,1.33,48.0,36.0,26.8,56.8,31.4,1,Normal,0.13898776285188402,Normal
Thiruvananthapuram,2019-09-11,13.06,28.23,1.42,0.67,0.58,44.0,30.4,26.5,63.52,28.45,1,Normal,0.15396272917351628,Normal
Thiruvananthapuram,2019-09-12,13.16,31.68,3.78,0.92,0.96,53.0,30.3,24.8,63.64,27.55,1,Normal,0.16207837740588388,Normal
Thiruvananthapuram,2019-10-01,11.16,27.22,4.45,1.58,0.78,109.0,39.2,29.8,52.96,34.5,1,Normal,0.09009085813462997,Normal
Thiruvananthapuram,2019-10-02,16.49,30.45,3.69,0.89,1.17,63.0,36.1,27.7,56.68,31.9,1,Normal,0.15058083932416788,Normal
Thiruvananthapuram,2019-10-03,17.66,28.85,4.29,0.97,0.51,63.0,36.5,27.5,56.2,32.0,1,Normal,0.15393911797576676,Normal
Thiruvananthapuram,2019-10-04,15.35,31.23,4.26,0.9,0.75,60.0,36.0,27.0,56.8,31.5,1,Normal,0.1515217053052268,Normal
Thiruvananthapuram,2019-10-05,16.49,33.07,3.0,0.85,1.42,56.0,31.4,25.8,62.32,28.6,1,Normal,0.15936402589289156,Normal
Thiruvananthapuram,2019-10-06,13.44,28.23,3.25,0.75,1.79,62.0,36.7,26.7,55.96,31.700000000000003,1,Normal,0.1499359769493389,Normal
Thiruvananthapuram,2019-10-07,7.42,22.56,3.18,0.74,1.21,48.0,31.8,24.5,61.84,28.15,1,Normal,0.1499470886966182,Normal
Thiruvananthapuram,2019-10-08,7.99,19.94,3.36,0.7,0.89,57.0,32.7,26.5,60.76,29.6,1,Normal,0.1418695657145118,Normal
Thiruvananthapuram,2019-10-09,15.64,34.77,4.8,0.9,1.73,55.0,33.2,25.3,60.16,29.25,1,Normal,0.1688641304600545,Normal
Thiruvananthapuram,2019-10-10,18.4,33.61,4.23,0.84,0.95,67.0,36.5,26.7,56.2,31.6,1,Normal,0.1511606211790879,Normal
Thiruvananthapuram,2019-10-11,12.32,29.79,4.47,0.9,2.16,58.0,31.3,25.4,62.44,28.35,1,Normal,0.16782951153313813,Normal
Thiruvananthapuram,2019-10-12,8.51,28.76,4.36,0.97,1.38,63.0,30.0,24.9,64.0,27.45,1,Normal,0.1579960980426658,Normal
Thiruvananthapuram,2019-11-01,13.74,28.72,4.03,1.03,2.54,62.0,40.2,28.9,51.76,34.55,1,Normal,0.09990992113041991,Normal
Thiruvananthapuram,2019-11-02,22.02,37.35,3.87,1.04,5.44,69.0,33.7,26.8,59.56,30.25,1,Normal,0.16889159870855192,Normal
Thiruvananthapuram,2019-11-03,19.35,31.71,2.6,0.95,9.18,60.0,36.0,27.9,56.8,31.95,1,Normal,0.1495668324216038,Normal
Thiruvananthapuram,2019-11-04,17.01,27.28,2.92,0.92,9.53,59.0,32.2,26.1,61.36,29.150000000000002,1,Normal,0.16530408922767148,Normal
Thiruvananthapuram,2019-11-05,26.2,50.49,3.85,1.09,10.17,66.0,31.9,27.0,61.72,29.45,1,Normal,0.17991715690661197,Normal
Thiruvananthapuram,2019-11-06,21.36,50.81,3.98,1.1,9.44,67.0,36.0,26.8,56.8,31.4,1,Normal,0.16282240694776645,Normal
Thiruvananthapuram,2019-11-07,21.4,45.02,3.18,0.95,9.01,65.0,33.4,25.0,59.92,29.2,1,Normal,0.17394792848991675,Normal
Thiruvananthapuram,2019-11-08,19.01,47.27,3.47,1.08,8.21,65.0,34.1,26.6,59.08,30.35,1,Normal,0.16698820489791588,Normal
Thiruvananthapuram,2019-11-09,14.52,31.08,2.51,1.01,9.28,64.0,33.7,26.1,59.56,29.900000000000002,1,Normal,0.16238081242162633,Normal
Thiruvananthapuram,2019-11-10,9.64,30.39,2.16,1.02,8.68,63.0,35.7,26.9,57.16,31.3,1,Normal,0.1496495679388793,Normal
Thiruvananthapuram,2019-11-11,18.73,39.27,3.25,1.12,9.43,69.0,30.7,24.2,63.16,27.45,1,Normal,0.17520260533679372,Normal
Thiruvananthapuram,2019-11-12,21.32,49.25,4.56,1.26,8.44,71.0,29.8,24.2,64.24,27.0,1,Normal,0.18227572168540856,Normal
Thiruvananthapuram,2019-12-01,11.17,13.3,9.46,0.8,7.79,61.0,36.8,27.7,55.84,32.25,1,Normal,0.1515464964275145,Normal
Thiruvananthapuram,2019-12-02,16.88,31.62,16.98,1.12,8.27,72.0,35.3,27.4,57.64,31.349999999999998,1,Normal,0.17066123417485457,Normal
Thiruvananthapuram,2019-12-03,25.81,51.14,24.3,1.63,9.56,90.0,35.1,27.7,57.88,31.4,1,Normal,0.17537922112841592,Normal
Thiruvananthapuram,2019-12-04,27.99,52.39,23.43,1.47,8.54,96.0,36.1,26.6,56.68,31.35,1,Normal,0.17365411462806857,Normal
Thiruvananthapuram,2019-12-05,37.99,58.52,17.64,1.2,8.2,88.0,30.0,26.1,64.0,28.05,1,Normal,0.19340890182192133,Normal
Thiruvananthapuram,2019-12-06,32.3,58.0,18.07,1.14,8.98,90.0,35.9,27.0,56.92,31.45,1,Normal,0.18059344508373193,Normal
Thiruvananthapuram,2019-12-07,24.68,64.6,21.04,1.34,9.09,90.0,33.5,24.5,59.8,29.0,1,Normal,0.19067556191308965,Normal
Thiruvananthapuram,2019-12-08,17.82,39.35,14.82,1.16,8.48,76.0,34.6,27.0,58.48,30.8,1,Normal,0.17796688276979405,Normal
Thiruvananthapuram,2019-12-09,17.78,44.54,24.86,1.33,9.68,79.0,34.7,26.7,58.36,30.700000000000003,1,Normal,0.1721126275511266,Normal
Thiruvananthapuram,2019-12-10,27.24,57.7,23.66,1.33,9.46,88.0,36.3,27.5,56.44,31.9,1,Normal,0.1749549880960647,Normal
Thiruvananthapuram,2019-12-11,34.11,59.92,24.62,1.4,9.49,91.0,30.8,24.5,63.04,27.65,1,Normal,0.19059296928124653,Normal
Thiruvananthapuram,2019-12-12,27.66,49.24,23.7,1.4,9.24,87.0,29.7,24.6,64.36,27.15,1,Normal,0.18993012020467925,Normal
Thiruvananthapuram,2020-01-01,35.96,65.09,23.08,1.41,10.15,85.0,29.5,25.2,64.6,27.35,1,Normal,0.1962566887387711,Normal
Thiruvananthapuram,2020-01-02,36.18,60.26,21.04,0.96,8.78,70.0,29.2,24.0,64.96,26.6,1,Normal,0.194235137654507,Normal
Thiruvananthapuram,2020-01-03,39.12,65.79,24.75,0.76,8.87,72.0,32.6,23.9,60.88,28.25,1,Normal,0.1969503989018756,Normal
Thiruvananthapuram,2020-01-04,30.58,55.05,19.58,0.92,7.68,78.0,30.0,25.0,64.0,27.5,1,Normal,0.19654137536896388,Normal
Thiruvananthapuram,2020-01-05,27.03,43.67,17.5,0.85,8.36,71.0,28.6,24.5,65.68,26.55,1,Normal,0.18339558958351476,Normal
Thiruvananthapuram,2020-01-06,36.85,74.23,27.71,1.12,9.65,75.0,27.4,23.9,67.12,25.65,1,Normal,0.18749722289466192,Normal
Thiruvananthapuram,2020-01-07,30.37,59.51,30.16,1.12,9.47,75.0,29.1,25.8,65.08,27.450000000000003,1,Normal,0.1919957576194835,Normal
Thiruvananthapuram,2020-01-08,16.57,37.56,15.99,0.84,7.55,73.0,29.6,25.5,64.48,27.55,1,Normal,0.18358960358489357,Normal
