city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity
Kolkata,2018-10-06,99.65,161.16,51.44,2.75,5.52,220.0,33.8,23.3,59.44
Kolkata,2018-10-07,101.69,161.62,49.66,3.04,9.67,250.0,33.0,26.5,60.4
Kolkata,2018-10-08,102.72,169.29,61.66,2.75,8.21,237.0,33.7,23.5,59.56
Kolkata,2018-10-09,49.4,91.84,41.35,2.19,4.08,149.0,34.3,26.3,58.84
Kolkata,2018-10-10,9.55,24.85,24.09,1.51,1.89,83.0,35.6,27.3,57.28
Kolkata,2018-10-11,8.51,19.92,20.39,2.63,1.79,107.0,33.9,26.3,59.32
Kolkata,2018-10-12,17.35,36.08,21.82,2.73,1.97,122.0,39.9,30.7,52.12
Kolkata,2018-11-01,23.18,41.36,41.77,0.88,2.65,94.0,28.2,19.0,66.16
Kolkata,2018-11-02,30.72,62.59,60.43,1.08,4.48,114.0,29.4,20.1,64.72
Kolkata,2018-11-03,41.75,78.82,68.24,1.11,5.74,125.0,31.3,20.7,62.44
Kolkata,2018-11-04,30.55,51.67,42.36,0.84,5.9,92.0,32.0,21.4,61.6
Kolkata,2018-11-05,32.08,56.14,46.63,0.95,11.74,63.0,31.5,22.8,62.2
Kolkata,2018-11-06,102.66,136.51,56.58,1.06,16.7,82.0,34.7,24.1,58.36
Kolkata,2018-11-07,233.1,264.82,61.25,1.4,10.42,375.0,33.6,26.4,59.68
Kolkata,2018-11-08,276.33,360.75,65.65,1.48,17.82,431.0,34.1,23.8,59.08
Kolkata,2018-11-09,183.88,285.82,70.35,1.31,17.1,350.0,34.7,26.7,58.36
Kolkata,2018-11-10,171.76,266.69,62.54,1.38,17.15,352.0,34.9,27.4,58.12
Kolkata,2018-11-11,132.37,210.28,41.33,1.26,13.57,316.0,33.9,26.8,59.32
Kolkata,2018-11-12,143.84,262.32,41.08,1.45,17.98,297.0,39.6,30.3,52.48
Kolkata,2018-12-01,153.41,254.9,71.93,1.27,20.5,308.0,28.4,19.7,65.92
Kolkata,2018-12-02,153.39,237.95,66.66,0.88,8.68,322.0,30.1,19.4,63.88
Kolkata,2018-12-03,168.37,285.2,73.9,1.18,10.41,332.0,31.3,21.3,62.44
Kolkata,2018-12-04,183.93,316.43,84.28,1.52,15.9,343.0,31.3,24.1,62.44
Kolkata,2018-12-05,239.87,371.23,96.54,1.46,16.57,388.0,31.7,21.1,61.96
Kolkata,2018-12-06,220.71,349.49,99.83,1.29,16.21,384.0,34.7,25.5,58.36
Kolkata,2018-12-07,267.93,418.89,104.89,1.74,24.28,425.0,34.3,26.6,58.84
Kolkata,2018-12-08,253.8,388.94,103.32,1.38,16.87,399.0,35.0,24.6,58.0
Kolkata,2018-12-09,227.13,386.88,107.29,1.11,12.85,418.0,34.8,26.7,58.24
Kolkata,2018-12-10,199.91,358.27,84.86,1.24,9.08,407.0,34.5,27.2,58.6
Kolkata,2018-12-11,211.39,343.07,62.62,1.29,13.58,381.0,35.6,26.3,57.28
Kolkata,2018-12-12,183.49,306.69,87.07,1.03,21.04,351.0,39.4,30.5,52.72
Kolkata,2019-01-01,209.31,326.78,114.44,0.95,15.4,370.0,37.8,29.3,54.64
Kolkata,2019-01-02,172.39,261.09,107.85,0.87,15.62,351.0,37.2,28.3,55.36
Kolkata,2019-01-03,244.09,381.78,150.01,1.26,26.2,363.0,36.4,27.5,56.32
Kolkata,2019-01-04,264.84,385.24,124.79,1.13,17.16,431.0,33.7,27.5,59.56
Kolkata,2019-01-05,219.26,332.24,115.8,1.17,15.03,391.0,36.4,28.6,56.32
Kolkata,2019-01-06,159.43,252.16,103.2,0.89,15.71,346.0,36.0,28.8,56.8
Kolkata,2019-01-07,158.89,263.39,122.66,1.07,18.81,335.0,35.4,27.4,57.52
Kolkata,2019-01-08,175.47,265.22,95.12,1.07,15.88,335.0,33.3,27.6,60.04
Kolkata,2019-01-09,189.25,283.42,85.5,1.05,17.69,346.0,35.3,26.9,57.64
Kolkata,2019-01-10,227.08,326.44,105.92,1.19,17.29,369.0,35.2,27.4,57.76
Kolkata,2019-01-11,211.01,317.78,105.53,1.24,17.27,369.0,34.9,25.9,58.12
Kolkata,2019-01-12,264.75,385.31,94.91,1.42,18.51,405.0,35.8,26.6,57.04
Kolkata,2019-02-01,163.65,273.34,107.37,1.21,15.86,331.0,37.8,28.5,54.64
Kolkata,2019-02-02,207.09,322.73,102.38,1.99,17.26,361.0,36.4,27.7,56.32
Kolkata,2019-02-03,183.64,336.02,95.84,1.84,17.89,356.0,35.2,27.9,57.76
Kolkata,2019-02-04,164.48,293.11,112.25,1.73,17.94,335.0,34.9,27.8,58.12
Kolkata,2019-02-05,169.86,290.85,103.89,1.67,20.74,337.0,36.8,28.9,55.84
Kolkata,2019-02-06,194.51,342.34,120.72,1.83,20.69,349.0,36.9,28.7,55.72
Kolkata,2019-02-07,180.67,295.97,130.54,1.62,20.81,350.0,34.9,27.8,58.12
Kolkata,2019-02-08,153.28,264.95,108.42,1.16,14.83,321.0,33.9,26.8,59.32
Kolkata,2019-02-09,113.11,167.61,50.87,0.79,11.0,275.0,36.0,27.3,56.8
Kolkata,2019-02-10,57.85,112.72,66.29,0.51,9.65,178.0,33.8,27.8,59.44
Kolkata,2019-02-11,90.05,161.6,87.23,0.75,14.16,167.0,35.0,27.2,58.0
Kolkata,2019-02-12,125.98,212.8,110.25,1.02,15.6,264.0,36.0,26.8,56.8
Kolkata,2019-03-01,60.77,107.96,73.06,0.89,8.9,141.0,36.6,28.1,56.08
Kolkata,2019-03-02,85.85,146.83,86.08,1.09,8.6,199.0,36.5,27.7,56.2
Kolkata,2019-03-03,114.86,202.87,118.46,1.45,16.2,256.0,35.0,26.4,58.0
Kolkata,2019-03-04,97.47,170.15,71.62,0.89,9.85,242.0,33.6,27.8,59.68
Kolkata,2019-03-05,56.44,109.62,56.65,0.9,5.93,129.0,36.6,28.5,56.08
Kolkata,2019-03-06,73.88,124.15,54.43,0.97,7.96,144.0,34.8,29.0,58.24
Kolkata,2019-03-07,89.06,167.12,74.58,1.0,11.84,212.0,34.9,27.1,58.12
Kolkata,2019-03-08,82.36,165.43,107.66,0.97,13.53,184.0,33.4,25.2,59.92
Kolkata,2019-03-09,85.52,175.94,100.33,0.82,16.01,200.0,34.8,27.8,58.24
Kolkata,2019-03-10,66.32,122.77,45.85,0.72,7.45,162.0,35.4,27.9,57.52
Kolkata,2019-03-11,64.17,127.44,54.17,0.8,5.58,101.0,34.3,27.3,58.84
Kolkata,2019-03-12,90.0,154.9,60.81,0.71,19.58,189.0,36.0,27.2,56.8
Kolkata,2019-04-01,27.98,57.67,25.23,0.5,2.04,74.0,37.7,28.8,54.76
Kolkata,2019-04-02,47.53,89.35,35.26,0.61,3.68,69.0,37.1,28.3,55.48
Kolkata,2019-04-03,43.55,90.75,24.63,0.47,2.55,88.0,33.8,27.0,59.44
Kolkata,2019-04-04,41.47,80.25,26.11,0.43,4.67,83.0,35.5,27.3,57.4
Kolkata,2019-04-05,43.05,81.36,27.52,0.44,3.5,79.0,36.3,28.4,56.44
Kolkata,2019-04-06,41.82,82.13,49.86,0.54,9.6,86.0,32.3,26.6,61.24
Kolkata,2019-04-07,33.47,58.14,38.47,0.55,7.76,79.0,35.4,27.6,57.52
Kolkata,2019-04-08,34.9,64.37,41.84,0.5,7.44,77.0,33.2,27.0,60.16
Kolkata,2019-04-09,36.38,65.76,38.87,0.5,6.02,68.0,34.4,28.0,58.72
Kolkata,2019-04-10,30.36,55.27,42.5,0.55,2.42,66.0,34.8,27.9,58.24
Kolkata,2019-04-11,36.29,63.16,26.02,0.52,2.6,60.0,33.4,26.9,59.92
Kolkata,2019-04-12,34.96,61.52,27.69,0.5,3.84,63.0,36.1,27.6,56.68
Kolkata,2019-05-01,19.24,94.91,20.4,0.36,2.76,73.0,37.9,28.8,54.52
Kolkata,2019-05-02,17.81,83.54,21.57,0.34,1.99,36.0,34.9,27.3,58.12
Kolkata,2019-05-03,16.59,56.12,15.73,0.41,1.73,38.0,33.5,26.5,59.8
Kolkata,2019-05-04,22.34,39.22,25.68,0.55,2.6,49.0,35.6,28.1,57.28
Kolkata,2019-05-05,55.45,108.43,34.48,0.72,3.14,86.0,37.0,28.9,55.6
Kolkata,2019-05-06,55.4,127.11,17.34,0.47,1.93,108.0,34.1,25.6,59.08
Kolkata,2019-05-07,61.78,126.2,20.39,0.53,1.52,116.0,33.3,27.0,60.04
Kolkata,2019-05-08,67.4,133.0,21.14,0.49,1.44,122.0,34.3,26.6,58.84
Kolkata,2019-05-09,66.57,132.1,17.89,0.46,1.67,124.0,34.8,27.6,58.24
Kolkata,2019-05-10,65.47,129.42,14.69,0.49,1.82,126.0,33.3,27.1,60.04
Kolkata,2019-05-11,55.4,121.13,13.92,0.47,1.57,117.0,34.3,26.7,58.84
Kolkata,2019-05-12,53.61,109.67,9.9,0.42,1.33,107.0,34.2,27.1,58.96
Kolkata,2019-06-01,36.25,69.53,17.79,0.4,2.88,76.0,37.4,28.7,55.12
Kolkata,2019-06-02,28.84,57.42,14.42,0.36,2.42,69.0,34.9,26.6,58.12
Kolkata,2019-06-03,31.32,57.27,21.29,0.43,4.37,71.0,33.7,27.0,59.56
Kolkata,2019-06-04,31.93,60.06,15.65,0.37,3.28,72.0,36.6,28.0,56.08
Kolkata,2019-06-05,27.66,47.01,18.32,0.39,1.7,61.0,37.5,29.4,55.0
Kolkata,2019-06-06,20.3,34.49,17.88,0.42,1.82,48.0,35.4,26.2,57.52
Kolkata,2019-06-07,19.04,33.84,17.24,0.43,1.89,49.0,33.0,26.0,60.4
Kolkata,2019-06-08,15.87,29.35,14.2,0.41,1.87,47.0,35.2,26.9,57.76
Kolkata,2019-06-09,31.08,48.86,17.2,0.42,2.49,64.0,35.2,27.6,57.76
Kolkata,2019-06-10,34.28,62.72,12.48,0.39,1.65,80.0,34.0,26.9,59.2
Kolkata,2019-06-11,31.04,58.4,14.17,0.36,1.6,70.0,33.3,25.9,60.04
Kolkata,2019-06-12,32.61,64.75,11.68,0.36,2.74,67.0,34.7,26.4,58.36
Kolkata,2019-07-01,23.16,48.3,16.39,0.57,2.59,71.0,37.1,29.7,55.48
Kolkata,2019-07-02,17.6,30.71,13.65,0.51,3.24,45.0,35.3,27.6,57.64
Kolkata,2019-07-03,20.48,39.15,17.47,0.52,3.08,58.0,34.0,27.5,59.2
Kolkata,2019-07-04,32.09,63.73,18.55,0.55,5.49,68.0,36.1,27.8,56.68
Kolkata,2019-07-05,27.6,54.31,17.39,0.53,4.27,67.0,37.6,28.8,54.88
Kolkata,2019-07-06,28.76,52.07,22.06,0.56,6.02,58.0,35.5,28.3,57.4
Kolkata,2019-07-07,19.65,40.85,14.68,0.45,5.95,52.0,34.1,25.7,59.08
Kolkata,2019-07-08,27.94,60.83,16.38,0.41,6.28,56.0,34.3,27.8,58.84
Kolkata,2019-07-09,26.94,60.03,17.39,0.45,7.35,64.0,34.2,27.4,58.96
Kolkata,2019-07-10,26.2,52.69,19.62,0.5,5.65,60.0,35.5,27.8,57.4
Kolkata,2019-07-11,28.7,56.45,21.13,0.46,5.54,64.0,32.3,25.2,61.24
Kolkata,2019-07-12,29.63,57.5,20.11,0.44,8.5,66.0,33.6,26.1,59.68
Kolkata,2019-08-01,23.61,44.79,25.41,0.5,5.62,59.0,37.2,28.9,55.36
Kolkata,2019-08-02,17.93,34.63,19.92,0.51,4.42,46.0,35.5,27.3,57.4
Kolkata,2019-08-03,25.22,40.82,21.29,0.62,4.23,64.0,34.7,27.8,58.36
Kolkata,2019-08-04,39.37,62.25,24.23,0.78,2.99,64.0,36.3,28.2,56.44
Kolkata,2019-08-05,33.97,57.32,22.84,0.7,2.75,73.0,36.4,29.0,56.32
Kolkata,2019-08-06,25.88,45.47,24.85,0.6,3.4,65.0,35.6,26.7,57.28
Kolkata,2019-08-07,9.07,16.56,11.38,0.35,2.12,38.0,34.2,27.2,58.96
Kolkata,2019-08-08,11.36,22.78,16.73,0.4,2.49,34.0,35.3,28.0,57.64
Kolkata,2019-08-09,21.7,45.74,20.52,0.48,8.29,43.0,33.1,26.7,60.28
Kolkata,2019-08-10,32.78,58.33,30.56,0.71,5.93,61.0,34.8,27.7,58.24
Kolkata,2019-08-11,45.57,75.21,34.18,0.79,5.42,105.0,32.7,25.5,60.76
Kolkata,2019-08-12,29.86,51.62,25.7,0.65,5.07,68.0,31.9,25.4,61.72
Kolkata,2019-09-01,26.16,50.5,20.14,0.48,3.54,50.0,38.0,28.1,54.4
Kolkata,2019-09-02,15.99,32.01,19.0,0.5,2.98,53.0,36.0,28.2,56.8
Kolkata,2019-09-03,10.64,19.67,14.85,0.46,3.06,48.0,34.6,26.4,58.48
Kolkata,2019-09-04,10.37,21.58,10.63,0.39,3.71,39.0,36.6,28.6,56.08
Kolkata,2019-09-05,10.02,21.17,12.4,0.38,3.44,34.0,36.7,28.0,55.96
Kolkata,2019-09-06,8.77,20.17,13.0,0.36,3.66,34.0,33.0,25.8,60.4
Kolkata,2019-09-07,11.06,21.3,13.9,0.42,3.3,34.0,34.7,27.3,58.36
Kolkata,2019-09-08,12.63,23.51,15.62,0.42,3.04,36.0,34.6,26.6,58.48
Kolkata,2019-09-09,18.89,33.89,15.5,0.4,4.14,49.0,34.3,26.9,58.84
Kolkata,2019-09-10,20.96,43.09,12.27,0.39,3.36,49.0,35.5,27.7,57.4
Kolkata,2019-09-11,15.06,34.89,17.5,0.46,3.91,50.0,34.1,25.4,59.08
Kolkata,2019-09-12,18.3,34.87,19.49,0.45,3.62,43.0,32.7,25.9,60.76
Kolkata,2019-10-01,32.51,61.75,24.88,0.57,8.09,56.0,37.7,28.2,54.76
Kolkata,2019-10-02,53.48,90.6,26.72,0.7,7.47,86.0,35.3,27.9,57.64
Kolkata,2019-10-03,38.11,65.5,26.61,0.6,5.36,78.0,32.0,27.7,61.6
Kolkata,2019-10-04,32.16,58.42,20.46,0.49,7.52,70.0,35.7,28.4,57.16
Kolkata,2019-10-05,36.38,66.53,25.99,0.69,5.51,72.0,37.1,28.0,55.48
Kolkata,2019-10-06,41.4,76.92,26.84,0.67,4.99,90.0,34.7,26.1,58.36
Kolkata,2019-10-07,33.22,65.76,24.83,0.67,4.4,77.0,34.2,26.8,58.96
Kolkata,2019-10-08,25.16,55.33,21.42,0.66,4.05,78.0,34.2,27.1,58.96
Kolkata,2019-10-09,11.61,30.49,15.09,0.38,4.14,51.0,35.2,27.1,57.76
Kolkata,2019-10-10,14.75,52.87,19.56,0.62,4.72,51.0,35.4,26.3,57.52
Kolkata,2019-10-11,37.23,66.97,26.81,0.94,5.52,95.0,34.5,26.0,58.6
Kolkata,2019-10-12,50.35,82.16,30.4,1.07,4.31,110.0,34.1,25.8,59.08
Kolkata,2019-11-01,101.59,211.21,54.98,1.33,9.44,249.0,37.0,28.2,55.6
Kolkata,2019-11-02,75.18,157.84,46.23,0.9,10.2,195.0,35.3,27.7,57.64
Kolkata,2019-11-03,67.16,136.63,39.2,0.78,8.63,140.0,31.3,26.6,62.44
Kolkata,2019-11-04,71.91,147.98,48.22,1.09,8.48,133.0,36.4,28.8,56.32
Kolkata,2019-11-05,118.34,221.56,56.85,1.39,11.49,208.0,35.7,28.8,57.16
Kolkata,2019-11-06,141.21,244.81,52.13,1.3,9.59,296.0,33.6,26.0,59.68
Kolkata,2019-11-07,88.07,180.18,56.32,0.95,11.24,236.0,32.8,27.8,60.64
Kolkata,2019-11-08,50.55,103.92,32.06,0.59,6.13,159.0,35.3,27.4,57.64
Kolkata,2019-11-09,11.92,34.15,15.9,0.43,5.26,64.0,33.3,26.3,60.04
Kolkata,2019-11-10,19.4,43.14,19.76,0.51,6.03,53.0,34.9,26.3,58.12
Kolkata,2019-11-11,31.74,81.19,29.62,0.95,8.63,70.0,35.3,26.7,57.64
Kolkata,2019-11-12,83.3,181.97,58.28,1.71,11.53,173.0,32.5,25.8,61.0
Kolkata,2019-12-01,92.93,192.04,44.48,1.36,9.74,247.0,36.4,28.4,56.32
Kolkata,2019-12-02,82.72,165.95,48.51,1.27,10.82,191.0,36.0,28.4,56.8
Kolkata,2019-12-03,95.06,202.55,56.41,1.22,12.92,205.0,32.8,26.6,60.64
Kolkata,2019-12-04,101.36,203.24,53.02,1.22,15.09,241.0,37.1,28.8,55.48
Kolkata,2019-12-05,85.69,173.56,50.15,1.06,13.24,202.0,36.3,28.9,56.44
Kolkata,2019-12-06,71.72,143.09,46.56,0.97,9.53,183.0,35.1,26.8,57.88
Kolkata,2019-12-07,68.23,152.71,56.2,1.27,12.53,163.0,32.5,26.5,61.0
Kolkata,2019-12-08,76.4,163.09,53.73,1.13,16.61,201.0,36.0,27.1,56.8
Kolkata,2019-12-09,61.42,135.43,47.07,0.87,13.04,129.0,34.8,27.3,58.24
Kolkata,2019-12-10,57.4,136.04,53.6,0.72,12.22,151.0,35.0,25.8,58.0
Kolkata,2019-12-11,74.26,149.7,43.49,0.83,11.73,146.0,35.4,27.0,57.52
Kolkata,2019-12-12,67.18,140.94,43.48,0.88,10.6,139.0,32.9,25.4,60.52
Kolkata,2020-01-01,128.62,247.05,64.93,2.09,19.89,298.0,29.8,25.3,64.24
Kolkata,2020-01-02,114.73,220.19,55.96,1.62,18.57,267.0,31.7,25.4,61.96
Kolkata,2020-01-03,54.29,100.05,36.5,0.84,12.35,201.0,32.2,25.3,61.36
Kolkata,2020-01-04,47.11,96.07,40.23,1.29,11.3,91.0,27.1,22.8,67.48
Kolkata,2020-01-05,91.78,170.2,41.06,1.79,12.03,182.0,25.3,23.4,69.64
Kolkata,2020-01-06,94.41,179.61,47.39,1.66,12.34,217.0,27.1,23.5,67.48
Kolkata,2020-01-07,101.15,197.16,43.52,1.24,14.61,203.0,30.7,23.2,63.16
Kolkata,2020-01-08,107.83,220.72,46.0,1.2,12.53,264.0,28.7,24.3,65.56
Kolkata,2020-01-09,84.88,160.64,48.82,1.09,12.02,200.0,29.4,21.7,64.72
Kolkata,2020-01-10,84.49,158.8,45.77,0.89,16.04,179.0,28.3,18.7,66.04
Kolkata,2020-01-11,78.54,149.81,42.08,0.94,15.92,162.0,25.4,23.7,69.52
Kolkata,2020-01-12,83.17,156.39,45.72,0.99,14.48,194.0,27.2,22.4,67.36
Kolkata,2020-02-01,61.11,135.39,55.94,0.81,13.1,159.0,31.6,24.9,62.08
Kolkata,2020-02-02,67.01,158.46,59.8,0.98,14.75,174.0,30.6,26.6,63.28
Kolkata,2020-02-03,66.42,139.53,55.57,0.83,10.73,156.0,31.7,24.5,61.96
Kolkata,2020-02-04,79.24,168.58,69.37,0.9,17.62,184.0,28.8,23.7,65.44
Kolkata,2020-02-05,101.36,203.72,67.53,0.95,27.0,222.0,26.4,22.5,68.32
Kolkata,2020-02-06,78.36,161.52,56.1,0.81,13.53,192.0,27.4,23.2,67.12
Kolkata,2020-02-07,80.67,180.94,57.6,0.74,13.6,189.0,30.1,24.6,63.88
Kolkata,2020-02-08,110.11,225.37,59.59,0.91,19.06,217.0,28.0,24.8,66.4
Kolkata,2020-02-09,89.17,174.34,52.41,0.77,13.76,246.0,30.1,19.1,63.88
Kolkata,2020-02-10,80.91,169.09,64.6,0.86,13.03,196.0,27.9,18.5,66.52
Kolkata,2020-02-11,106.37,210.54,76.36,1.23,14.93,241.0,26.6,23.5,68.08
Kolkata,2020-02-12,101.11,203.59,85.22,1.44,14.79,247.0,27.1,22.0,67.48
Kolkata,2020-03-01,92.08,173.74,59.52,1.22,13.39,196.0,28.9,25.0,65.32
Kolkata,2020-03-02,97.45,183.82,54.31,1.09,14.25,222.0,31.1,26.2,62.68
Kolkata,2020-03-03,82.48,149.76,38.23,0.81,10.52,194.0,28.9,26.1,65.32
Kolkata,2020-03-04,50.13,86.22,30.3,0.6,11.45,127.0,28.9,23.7,65.32
Kolkata,2020-03-05,34.26,71.62,33.77,0.68,9.3,89.0,28.1,23.3,66.28
Kolkata,2020-03-06,36.1,72.34,29.89,0.6,8.44,90.0,26.5,23.6,68.2
Kolkata,2020-03-07,32.81,58.09,25.75,0.67,8.05,69.0,28.9,23.3,65.32
Kolkata,2020-03-08,37.96,73.49,30.23,0.8,9.51,82.0,28.5,24.2,65.8
Kolkata,2020-03-09,57.01,110.73,35.23,0.72,11.02,128.0,30.5,19.8,63.4
Kolkata,2020-03-10,65.59,119.8,38.92,0.87,12.04,149.0,28.2,18.8,66.16
Kolkata,2020-03-11,56.77,111.27,30.92,0.67,13.6,143.0,28.1,23.7,66.28
Kolkata,2020-03-12,57.54,114.2,33.63,0.72,12.66,120.0,27.0,22.2,67.6
Kolkata,2020-04-01,50.19,78.52,12.41,0.57,11.65,117.0,28.5,24.6,65.8
Kolkata,2020-04-02,42.51,62.04,11.91,0.56,7.73,100.0,31.7,26.5,61.96
Kolkata,2020-04-03,43.08,71.67,13.25,0.62,7.33,100.0,26.4,23.4,68.32
Kolkata,2020-04-04,60.85,100.15,14.82,0.55,9.55,129.0,28.9,23.8,65.32
Kolkata,2020-04-05,47.78,75.16,11.03,0.45,9.11,112.0,29.2,24.5,64.96
Kolkata,2020-04-06,38.78,70.1,14.7,0.41,9.56,96.0,25.5,23.8,69.4
Kolkata,2020-04-07,39.33,74.46,11.32,0.39,13.28,95.0,29.2,24.8,64.96
Kolkata,2020-04-08,23.45,48.43,11.92,0.34,10.0,82.0,28.4,23.9,65.92
Kolkata,2020-04-09,20.26,43.54,12.71,0.33,12.12,100.0,29.5,19.3,64.6
Kolkata,2020-04-10,19.11,37.8,9.24,0.38,8.23,79.0,28.0,21.6,66.4
Kolkata,2020-04-11,18.03,39.16,8.65,0.35,7.51,62.0,27.9,23.2,66.52
Kolkata,2020-04-12,23.56,57.98,8.48,0.34,6.94,60.0,27.6,21.4,66.88
Kolkata,2020-05-01,10.46,25.57,8.2,0.29,5.88,51.0,30.4,24.7,63.52
Kolkata,2020-05-02,16.81,32.46,10.69,0.39,5.57,49.0,31.8,25.1,61.84
Kolkata,2020-05-03,18.04,32.98,9.23,0.38,5.76,57.0,28.2,23.0,66.16
Kolkata,2020-05-04,22.15,42.76,9.69,0.38,5.25,50.0,29.3,23.6,64.84
Kolkata,2020-05-05,17.49,35.85,8.59,0.34,5.75,50.0,28.6,24.3,65.68
Kolkata,2020-05-06,12.66,27.77,10.21,0.36,6.73,61.0,25.6,23.8,69.28
Kolkata,2020-05-07,16.77,34.69,9.68,0.32,5.95,59.0,28.9,24.5,65.32
Kolkata,2020-05-08,16.16,32.48,8.03,0.34,6.29,64.0,27.6,23.4,66.88
Kolkata,2020-05-09,21.76,44.67,8.27,0.36,5.5,73.0,29.0,18.7,65.2
Kolkata,2020-05-10,19.3,42.14,6.6,0.34,5.4,63.0,28.1,21.4,66.28
Kolkata,2020-05-11,19.21,41.4,8.78,0.38,6.44,75.0,27.9,22.9,66.52
Kolkata,2020-05-12,29.09,59.6,9.97,0.38,10.2,97.0,27.8,21.6,66.64
Kolkata,2020-06-01,12.65,32.89,9.78,0.34,6.54,45.0,30.9,24.3,62.92
Kolkata,2020-06-02,12.76,34.52,10.59,0.34,7.45,51.0,32.4,24.6,61.12
Kolkata,2020-06-03,14.58,33.88,12.35,0.35,8.73,63.0,26.3,22.9,68.44
Kolkata,2020-06-04,16.0,36.33,7.42,0.33,7.57,52.0,27.7,24.1,66.76
Kolkata,2020-06-05,11.25,28.39,7.44,0.32,6.83,46.0,25.8,23.6,69.04
Kolkata,2020-06-06,16.85,41.15,14.22,0.36,6.88,59.0,28.9,24.0,65.32
Kolkata,2020-06-07,24.22,48.4,10.9,0.39,6.07,67.0,28.9,24.6,65.32
Kolkata,2020-06-08,23.13,43.41,14.77,0.43,9.67,59.0,27.2,21.2,67.36
Kolkata,2020-06-09,19.63,43.1,9.72,0.35,16.76,54.0,28.5,19.2,65.8
Kolkata,2020-06-10,14.39,35.54,9.41,0.35,5.5,40.0,28.1,21.6,66.28
Kolkata,2020-06-11,6.99,21.41,9.52,0.37,4.65,32.0,27.6,22.7,66.88
Kolkata,2020-06-12,8.7,22.11,11.15,0.37,5.05,38.0,28.0,21.0,66.4
Kolkata,2020-07-01,10.53,31.58,10.01,0.3,4.32,45.0,30.4,25.4,63.52
Lucknow,2015-01-01,60.06,115.3527006,13.46,12.15,169.57,124.0,34.8,27.7,58.24
Lucknow,2015-01-02,175.415,115.3527006,10.76,14.0,169.46,352.0,33.8,25.9,59.44
Lucknow,2015-01-03,64.285,115.3527006,12.43,12.78,169.77,209.75,35.6,26.4,57.28
Lucknow,2015-01-04,157.84,115.3527006,12.46,11.85,169.56,230.25,35.3,27.5,57.64
Lucknow,2015-01-05,196.4825,115.3527006,12.27,13.34,169.48,316.5,35.3,27.4,57.64
Lucknow,2015-01-06,278.2575,115.3527006,12.91,14.21,178.63,367.5,35.3,27.2,57.64
Lucknow,2015-01-07,291.1825,115.3527006,17.12,11.24,169.0,411.0,32.7,25.6,60.76
Lucknow,2015-01-08,388.6175,115.3527006,24.45,12.68,169.0,410.25,32.9,27.6,60.52
Lucknow,2015-01-09,359.8,115.3527006,24.74,13.99,182.39,464.0,32.6,24.2,60.88
Lucknow,2015-01-10,300.94,115.3527006,20.67,14.06,174.58,426.0,36.7,27.5,55.96
Lucknow,2015-01-11,304.0625,115.3527006,18.77,15.69,178.93,411.0,36.7,28.8,55.96
Lucknow,2015-01-12,194.18,115.3527006,17.52,16.47,176.44,353.0,31.2,25.4,62.56
Lucknow,2015-02-01,60.06,115.3527006,20.19,13.58,70.12,124.0,33.7,26.5,59.56
Lucknow,2015-02-02,136.87,115.3527006,18.3,15.41,117.1833333,287.0,35.3,27.6,57.64
Lucknow,2015-02-03,68.03,115.3527006,14.16,15.62,117.64,180.5,33.4,26.3,59.92
Lucknow,2015-02-04,119.13,115.3527006,13.12,13.67,117.24,201.5,34.1,26.8,59.08
Lucknow,2015-02-05,147.825,115.3527006,14.52,11.85,116.63,252.0,36.4,27.6,56.32
Lucknow,2015-02-06,198.085,115.3527006,19.2,11.35,122.6633333,283.0,35.1,27.1,57.88
Lucknow,2015-02-07,210.475,115.3527006,31.35,13.95,116.67,314.0,32.8,26.0,60.64
Lucknow,2015-02-08,271.195,115.3527006,33.06,14.63,168.095,312.5,31.6,26.6,62.08
Lucknow,2015-02-09,252.23,115.3527006,33.45,17.17,125.15,344.0,30.8,25.8,63.04
Lucknow,2015-02-10,216.75,115.3527006,17.01,11.44,132.63,320.0,36.9,27.8,55.72
Lucknow,2015-02-11,223.995,115.3527006,28.63,16.55,179.18,312.0,35.5,28.5,57.4
Lucknow,2015-02-12,147.51,115.3527006,33.18,14.85,103.59,280.0,32.0,25.3,61.6
Lucknow,2015-03-01,60.06,115.3527006,16.82,10.28,124.96,124.0,32.8,26.4,60.64
Lucknow,2015-03-02,98.325,115.3527006,27.26,12.16,64.90666667,222.0,36.0,27.9,56.8
Lucknow,2015-03-03,71.775,115.3527006,21.85,9.62,65.51,151.25,32.9,26.5,60.52
Lucknow,2015-03-04,80.42,115.3527006,12.38,10.53,64.92,172.75,34.3,26.4,58.84
Lucknow,2015-03-05,99.1675,115.3527006,20.08,11.83,63.78,187.5,35.5,28.0,57.4
Lucknow,2015-03-06,117.9125,115.3527006,19.54,11.58,66.69666667,198.5,35.9,28.6,56.92
Lucknow,2015-03-07,129.7675,115.3527006,21.08,11.55,64.34,217.0,30.9,25.5,62.92
Lucknow,2015-03-08,153.7725,115.3527006,19.58,12.21,167.19,214.75,33.4,26.1,59.92
Lucknow,2015-03-09,144.66,115.3527006,19.51,14.47,67.91,224.0,34.0,26.4,59.2
Lucknow,2015-03-10,132.56,115.3527006,22.78,8.9,20.83,214.0,36.5,28.0,56.2
